classification,source_union,dedupe_key,record_count,curated_records,archive_records,title,year,venue,doi,url,archive_reasons
openalex_only,OpenAlex,doi:10.5281/zenodo.19187298,1,1,0,EPFL-LAPD/Overprinting-with-Tomographic-Volumetric-Additive-Manufacturing: publication,2026,Open MIND,10.5281/zenodo.19187298,https://doi.org/10.5281/zenodo.19187298,
openalex_only,OpenAlex,doi:10.5281/zenodo.20509899,1,0,1,"Federated Learning-Based Intelligent Product Lifecycle Management Framework for Automotive Supply Chains: Enhancing Data Privacy, Predictive Analytics and Collaborative Decision-Making",2026,Open MIND,10.5281/zenodo.20509899,https://doi.org/10.5281/zenodo.20509899,low_relevance:1
openalex_only,OpenAlex,doi:10.11575/prism/51343,1,0,1,Fused deposition modelling (FDM) 3D printing process optimization using a crowding-distance-augmented acquisition function,2026,Open MIND,10.11575/prism/51343,https://doi.org/10.11575/prism/51343,low_relevance:1
openalex_only,OpenAlex,doi:10.48550/arxiv.2603.04694,1,0,1,Rotational 3D printing of active-passive filaments and lattices with programmable shape morphing,2026,Open MIND,10.48550/arxiv.2603.04694,https://doi.org/10.48550/arxiv.2603.04694,duplicate_title:1
openalex_only,OpenAlex,doi:10.48550/arxiv.2602.12178,1,1,0,Systematic Analysis of Penalty-Optimised Illumination Design for Tomographic Volumetric Additive Manufacturing via the Extendable Framework TVAM AID Using the Core Imaging Library,2026,Open MIND,10.48550/arxiv.2602.12178,https://doi.org/10.48550/arxiv.2602.12178,
openalex_only,OpenAlex,title:multiscale heterogeneous polymer composites and soft synthetic fascia for 4d printed electrically controllable multifunctional structures with high stiffness and toughness,1,1,0,Multiscale heterogeneous polymer composites and soft synthetic fascia for 4D printed electrically controllable multifunctional structures with high stiffness and toughness,2024,OpenBU (Boston University),,https://openalex.org/W7126354022,
openalex_only,OpenAlex,doi:10.1021/acs.oprd.5c00449,1,0,1,Breaking the Boundaries of Bayesian Optimization Utilizing Continuous Chemistry Digital Twins,2026,Organic Process Research & Development,10.1021/acs.oprd.5c00449,https://doi.org/10.1021/acs.oprd.5c00449,low_relevance:1
openalex_only,OpenAlex,doi:10.36922/or026050007,1,0,1,Advancing tumor organoid 3D culture with functionalized hydrogels: Applications in precision medicine and technological challenges,2026,Organoid Research,10.36922/or026050007,https://doi.org/10.36922/or026050007,low_relevance:1
openalex_only,OpenAlex,title:digital twins in remote and virtual healthcare a scoping review,1,0,1,Digital Twins in Remote and Virtual Healthcare: A Scoping Review,2026,OSF Preprints (OSF Preprints),,https://openalex.org/W7164452638,low_relevance:1
openalex_only,OpenAlex,doi:10.26153/tsw/58254,1,1,0,Fundamental Path Optimization Strategies for Extrusion-Based Additive Manufacturing,2024,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),10.26153/tsw/58254,https://doi.org/10.26153/tsw/58254,
openalex_only,OpenAlex,doi:10.3311/ppci.30373,1,1,0,Algorithm for Generating Gradient Infills in Load-bearing 3D-printed Parts,2026,Periodica Polytechnica Civil Engineering,10.3311/ppci.30373,https://doi.org/10.3311/ppci.30373,
openalex_only,OpenAlex,doi:10.3311/ppee.43471,1,0,1,Detection of Cyber Attacks in Critical Infrastructure Systems Using Deep Learning Approaches,2026,Periodica Polytechnica Electrical Engineering and Computer Science,10.3311/ppee.43471,https://doi.org/10.3311/ppee.43471,low_relevance:1
openalex_only,OpenAlex,doi:10.71428/pjs.2026.0113,1,0,1,The Role of Intelligent Technologies in Advancing Operations Research Models and Statistical Methods: A Review,2026,Pharaonic Journal of Science,10.71428/pjs.2026.0113,https://doi.org/10.71428/pjs.2026.0113,low_relevance:1
openalex_only,OpenAlex,doi:10.1088/1402-4896/ae719e,1,0,1,A unified rheological model for shape memory polymers in 4D printing: from additive manufacturing to thermomechanical programming,2026,Physica Scripta,10.1088/1402-4896/ae719e,https://doi.org/10.1088/1402-4896/ae719e,low_relevance:1
openalex_only,OpenAlex,doi:10.1088/1361-6560/ae794c,1,1,0,A standardized workflow for the development and manufacturing of tissue-equivalent anthropomorphic phantoms for radiotherapy using 3D-printing,2026,Physics in Medicine and Biology,10.1088/1361-6560/ae794c,https://doi.org/10.1088/1361-6560/ae794c,
openalex_only,OpenAlex,doi:10.1088/1361-6560/ae456d,1,0,1,Evaluation of radiological properties and anisotropy with air channels analysis in 3D-printed flexible lung-mimicking materials for radiotherapy,2026,Physics in Medicine and Biology,10.1088/1361-6560/ae456d,https://doi.org/10.1088/1361-6560/ae456d,low_relevance:1
openalex_only,OpenAlex,doi:10.35164/0554-2901-2024-05-42-48,1,1,0,Current state of research in the field of 3D printing device designs using photopolymer composites (review),2024,Plasticheskie massy,10.35164/0554-2901-2024-05-42-48,https://doi.org/10.35164/0554-2901-2024-05-42-48,
openalex_only,OpenAlex,doi:10.1371/journal.pone.0347030,1,0,1,"Conceptual qualitative system dynamics model for simulation of perceived workload, stress and performance from industrial work content",2026,PLoS ONE,10.1371/journal.pone.0347030,https://doi.org/10.1371/journal.pone.0347030,low_relevance:1
openalex_only,OpenAlex,doi:10.1371/journal.pone.0345757,1,0,1,Remanufacturing workshop management in blockchain and digital twin-based cloud remanufacturing service platform,2026,PLoS ONE,10.1371/journal.pone.0345757,https://doi.org/10.1371/journal.pone.0345757,low_relevance:1
openalex_only,OpenAlex,doi:10.1093/pnasnexus/pgaf074,1,1,0,Electric field-coupled two-photon polymerization system for on-demand modulation of 3D-printed structural color,2025,PNAS Nexus,10.1093/pnasnexus/pgaf074,https://doi.org/10.1093/pnasnexus/pgaf074,
openalex_only,OpenAlex,doi:10.1039/d4py01120a,1,1,0,Photobase-catalyzed thiol–ene click chemistry for light-based additive manufacturing,2024,Polymer Chemistry,10.1039/d4py01120a,https://doi.org/10.1039/d4py01120a,
openalex_only,OpenAlex,doi:10.1039/d5py00199d,1,1,0,"Multifunctional dithiolane monomers for multi-scale, recyclable light-driven additive manufacturing",2025,Polymer Chemistry,10.1039/d5py00199d,https://doi.org/10.1039/d5py00199d,
openalex_only,OpenAlex,doi:10.1002/pc.28854,1,1,0,"Innovative polymer‐based composite materials in additive manufacturing: A review of methods, materials, and applications",2024,Polymer Composites,10.1002/pc.28854,https://doi.org/10.1002/pc.28854,
openalex_only,OpenAlex,doi:10.3390/polym16172460,1,0,1,Influence of Infill Patterns on the Shape Memory Effect of Cold-Programmed Additively Manufactured PLA,2024,Polymers,10.3390/polym16172460,https://doi.org/10.3390/polym16172460,low_relevance:1
openalex_only,OpenAlex,doi:10.3390/polym16192686,1,0,1,Integrative Modeling and Experimental Insights into 3D and 4D Printing Technologies,2024,Polymers,10.3390/polym16192686,https://doi.org/10.3390/polym16192686,low_relevance:1
openalex_only,OpenAlex,doi:10.3390/polym16223125,1,0,1,Machine Learning in 3D and 4D Printing of Polymer Composites: A Review,2024,Polymers,10.3390/polym16223125,https://doi.org/10.3390/polym16223125,low_relevance:1
openalex_only,OpenAlex,doi:10.3390/polym16152138,1,0,1,Material Compatibility in 4D Printing: Identifying the Optimal Combination for Programmable Multi-Material Structures,2024,Polymers,10.3390/polym16152138,https://doi.org/10.3390/polym16152138,low_relevance:1
openalex_only,OpenAlex,doi:10.3390/polym16182660,1,0,1,Stimuli-Responsive Polymer Actuator for Soft Robotics,2024,Polymers,10.3390/polym16182660,https://doi.org/10.3390/polym16182660,low_relevance:1
openalex_only,OpenAlex,doi:10.3390/polym17121601,1,1,0,"3D Printing Continuous Fiber Reinforced Polymers: A Review of Material Selection, Process, and Mechanics-Function Integration for Targeted Applications",2025,Polymers,10.3390/polym17121601,https://doi.org/10.3390/polym17121601,
openalex_only,OpenAlex,doi:10.3390/polym17223078,1,1,0,Advances in 3D Bioprinting and Microfluidics for Organ-on-a-Chip Platforms,2025,Polymers,10.3390/polym17223078,https://doi.org/10.3390/polym17223078,
openalex_only,OpenAlex,doi:10.3390/polym17243307,1,1,0,An Overview of Additive Manufacturing of Triply Periodic Minimal Surface (TPMS) Structures,2025,Polymers,10.3390/polym17243307,https://doi.org/10.3390/polym17243307,
openalex_only,OpenAlex,doi:10.3390/polym17182557,1,1,0,Data-Driven Optimization of Discontinuous and Continuous Fiber Composite Processes Using Machine Learning: A Review,2025,Polymers,10.3390/polym17182557,https://doi.org/10.3390/polym17182557,
openalex_only,OpenAlex,doi:10.3390/polym17192594,1,1,0,Design and Performance of 3D-Printed Hybrid Polymers Exhibiting Shape Memory and Self-Healing via Acrylate–Epoxy–Thiol–Ene Chemistry,2025,Polymers,10.3390/polym17192594,https://doi.org/10.3390/polym17192594,
openalex_only,OpenAlex,doi:10.3390/polym17091180,1,1,0,Experimental and Numerical Research of 3D DLP-Printed Solid and Voronoi PLA Resin Specimens Under Tensile and Bending Loads,2025,Polymers,10.3390/polym17091180,https://doi.org/10.3390/polym17091180,
openalex_only,OpenAlex,doi:10.3390/polym17111466,1,1,0,Experimental Study of Comprehensive Performance Analysis Regarding the Dynamical/Mechanical Aspects of 3D-Printed UAV Propellers and Sound Footprint,2025,Polymers,10.3390/polym17111466,https://doi.org/10.3390/polym17111466,
openalex_only,OpenAlex,doi:10.3390/polym18010024,1,0,1,Four-Dimensional Printing of Shape Memory Polymers for Biomedical Applications: Advances in DLP and SLA Manufacturing,2025,Polymers,10.3390/polym18010024,https://doi.org/10.3390/polym18010024,low_relevance:1
openalex_only,OpenAlex,doi:10.3390/polym17040455,1,1,0,From Soft Lithography to 3D Printing: Current Status and Future of Microfluidic Device Fabrication,2025,Polymers,10.3390/polym17040455,https://doi.org/10.3390/polym17040455,
openalex_only,OpenAlex,doi:10.3390/polym17233179,1,1,0,High-Tg Vat Photopolymerization Materials Based on In Situ Sequential Interpenetrating Polymer Networks of Maleimide and Cyanate Ester Monomers,2025,Polymers,10.3390/polym17233179,https://doi.org/10.3390/polym17233179,
openalex_only,OpenAlex,doi:10.3390/polym18010123,1,0,1,Integrating Polymeric 3D-Printed Microneedles with Wearable Devices: Toward Smart and Personalized Healthcare Solutions,2025,Polymers,10.3390/polym18010123,https://doi.org/10.3390/polym18010123,duplicate_title:1
openalex_only,OpenAlex,doi:10.3390/polym17111564,1,1,0,Projection-Based Simulation Method for Robotic 3D Printing of Large-Scale Polymer Composite Structures,2025,Polymers,10.3390/polym17111564,https://doi.org/10.3390/polym17111564,
openalex_only,OpenAlex,doi:10.3390/polym17152028,1,1,0,The Influence of Print Orientation and Discontinuous Carbon Fiber Content on the Tensile Properties of Selective Laser-Sintered Polyamide 12,2025,Polymers,10.3390/polym17152028,https://doi.org/10.3390/polym17152028,
openalex_only,OpenAlex,doi:10.3390/polym17111504,1,1,0,Thermal and Chemical Characterization of Digital Light Processing (DLP)-Manufactured Polymer Composites Reinforced with Jute Fibers,2025,Polymers,10.3390/polym17111504,https://doi.org/10.3390/polym17111504,
openalex_only,OpenAlex,doi:10.3390/polym17202789,1,0,1,Wet-Spun Disulphide LCE Fibres for Continuous Production of Fibrous Artificial Muscles,2025,Polymers,10.3390/polym17202789,https://doi.org/10.3390/polym17202789,low_relevance:1
openalex_only,OpenAlex,doi:10.3390/polym18091045,1,1,0,"Additive Manufacturing Using Multi-Materials: Materials, Processes, and Applications",2026,Polymers,10.3390/polym18091045,https://doi.org/10.3390/polym18091045,
openalex_only,OpenAlex,doi:10.3390/polym18020214,1,1,0,Advanced Design Concepts for Shape-Memory Polymers in Biomedical Applications and Soft Robotics,2026,Polymers,10.3390/polym18020214,https://doi.org/10.3390/polym18020214,
openalex_only,OpenAlex,doi:10.3390/polym18091038,1,0,1,"Biopolymer—Nanoparticle Interactions in 3D-Printing for Biomedical Applications: Advantages, Limitations and Future Perspectives",2026,Polymers,10.3390/polym18091038,https://doi.org/10.3390/polym18091038,low_relevance:1
openalex_only,OpenAlex,doi:10.3390/polym18060763,1,1,0,Characterization of PC-ABS and PETG Multi-Material Laminates Fabricated by MEX Method,2026,Polymers,10.3390/polym18060763,https://doi.org/10.3390/polym18060763,
openalex_only,OpenAlex,doi:10.3390/polym18030420,1,1,0,Compressive Response and Energy Absorption of Additively Manufactured Elastomers with Varied Simple Cubic Architectures,2026,Polymers,10.3390/polym18030420,https://doi.org/10.3390/polym18030420,
openalex_only,OpenAlex,doi:10.3390/polym18020306,1,0,1,Integrating Artificial Intelligence into Circular Strategies for Plastic Recycling and Upcycling,2026,Polymers,10.3390/polym18020306,https://doi.org/10.3390/polym18020306,low_relevance:1
openalex_only,OpenAlex,doi:10.3390/polym18040499,1,1,0,Machine Learning for Predicting Mechanical Properties of 3D-Printed Polymers from Process Parameters: A Review,2026,Polymers,10.3390/polym18040499,https://doi.org/10.3390/polym18040499,
openalex_only,OpenAlex,doi:10.3390/polym18060753,1,0,1,"Polyester Resin–Quartz Composites in the Age of Artificial Intelligence and Digital Twins: Current Advances, Future Perspectives and an Application Example",2026,Polymers,10.3390/polym18060753,https://doi.org/10.3390/polym18060753,low_relevance:1
openalex_only,OpenAlex,doi:10.3390/polym18020192,1,1,0,"Polymer Composites in Additive Manufacturing: Current Technologies, Applications, and Emerging Trends",2026,Polymers,10.3390/polym18020192,https://doi.org/10.3390/polym18020192,
openalex_only,OpenAlex,doi:10.3390/polym18091039,1,1,0,Research on Shape Memory Properties of PETG Based on 4D-Printed Negative Poisson’s Ratio Structures,2026,Polymers,10.3390/polym18091039,https://doi.org/10.3390/polym18091039,
openalex_only,OpenAlex,doi:10.3390/polym18050608,1,0,1,Six-Axis Robotic Milling for Enhancing Surface Quality and Dimensional Accuracy of Fused Granular Fabrication Parts,2026,Polymers,10.3390/polym18050608,https://doi.org/10.3390/polym18050608,low_relevance:1
openalex_only,OpenAlex,doi:10.3390/polym18040455,1,1,0,The Effect of Non-Uniform Material Distribution on the Bending Strength and Energy Absorption of TPMS Structures,2026,Polymers,10.3390/polym18040455,https://doi.org/10.3390/polym18040455,
openalex_only,OpenAlex,doi:10.3390/polym18020178,1,1,0,Transition Behavior in Blended Material Large Format Additive Manufacturing,2026,Polymers,10.3390/polym18020178,https://doi.org/10.3390/polym18020178,
openalex_only,OpenAlex,doi:10.20944/preprints202507.1943.v1,1,1,0,Bioinspired NeuroPods: AI-Enhanced 4D Composite Bioprinting Revolutionizing Brain-on-Chip and Neural Regeneration,2025,Preprints.org,10.20944/preprints202507.1943.v1,https://doi.org/10.20944/preprints202507.1943.v1,
openalex_only,OpenAlex,doi:10.20944/preprints202506.2041.v1,1,0,1,Enabling Intelligent Industrial Automation: A Review of Machine Learning Applications with Digital Twin and Edge AI Integration,2025,Preprints.org,10.20944/preprints202506.2041.v1,https://doi.org/10.20944/preprints202506.2041.v1,duplicate_title:1
openalex_only,OpenAlex,doi:10.20944/preprints202511.0374.v1,1,1,0,Integrating Polymeric 3D-Printed Microneedles with Wearable Devices: Toward Smart and Personalized Healthcare Solutions,2025,Preprints.org,10.20944/preprints202511.0374.v1,https://doi.org/10.20944/preprints202511.0374.v1,
openalex_only,OpenAlex,doi:10.20944/preprints202603.1935.v1,1,0,1,Analyzing the Influence of Artificial Intelligence Technologies on Contemporary Manufacturing Operations,2026,Preprints.org,10.20944/preprints202603.1935.v1,https://doi.org/10.20944/preprints202603.1935.v1,low_relevance:1
openalex_only,OpenAlex,doi:10.20944/preprints202606.0518.v1,1,0,1,Artificial Intelligence in Nanopharmaceutical Development: From Predictive Design to Clinical Translation,2026,Preprints.org,10.20944/preprints202606.0518.v1,https://doi.org/10.20944/preprints202606.0518.v1,low_relevance:1
openalex_only,OpenAlex,doi:10.20944/preprints202603.1360.v1,1,0,1,Decentralised Manufacturing as a Networked Cyber-Physical System: Formalising Free and Open Source Software Governance and ML Adaptation for Distributed Robustness,2026,Preprints.org,10.20944/preprints202603.1360.v1,https://doi.org/10.20944/preprints202603.1360.v1,low_relevance:1
openalex_only,OpenAlex,doi:10.20944/preprints202605.1733.v1,1,0,1,"Digital Twin Enabled Predictive Maintenance: A Systematic Review of Modeling Strategies, Maintenance Functions, and Application Domains",2026,Preprints.org,10.20944/preprints202605.1733.v1,https://doi.org/10.20944/preprints202605.1733.v1,low_relevance:1
